"15,190","15,190","15,190","15,038","14,888","14,441","14,008","14,288","14,288","13,574","13,031","12,509","13,574","13,709","13,846","13,985","13,426","12,888","13,275","13,673","14,084","14,084","14,084","15,190",Vivo T1 5G (6GB RAM + 128GB)
"11,899","11,899","11,899","11,899","11,899","11,542","11,196","11,420","11,420","10,849","10,415","9,998","10,198","10,300","10,403","10,507","10,087","9,683","9,974","10,273","10,581","10,581","10,581","11,899",Vivo T1x (4GB RAM + 128GB)
"11,999","11,999","11,999","11,999","11,999","11,639","11,290","11,516","11,516","10,940","10,502","10,082","10,385","10,489","10,593","10,699","10,271","9,860","10,156","10,461","10,775","10,775","10,775","11,999",Vivo T1x 4G
"15,999","15,999","15,999","15,839","15,681","15,524","15,369","15,676","15,676","14,579","13,995","13,436","14,579","14,724","14,872","15,020","14,420","13,843","14,258","14,686","15,126","15,126","15,126","15,999",Vivo T2 5G
"17,999","17,999","17,999","17,819","17,641","17,464","17,290","17,636","17,636","16,401","15,745","15,115","16,401","16,565","16,731","16,898","16,053","15,250","15,861","16,495","17,155","17,155","17,155","17,999",Vivo T2 5G (8GB RAM + 128GB)
"23,999","23,999","23,999","23,759","23,521","23,286","23,053","23,514","23,514","21,868","20,775","19,736","21,868","22,087","22,308","22,531","21,404","20,334","21,148","21,994","22,873","22,873","22,873","23,999",Vivo T2 Pro 5G
"24,999","24,999","24,999","24,749","24,502","24,257","24,014","24,494","24,494","22,780","21,641","20,559","22,780","23,007","23,237","23,470","22,296","21,182","22,029","22,910","23,826","23,826","23,826","24,999",Vivo T2 Pro 5G (8GB RAM + 256GB)
"11,999","11,999","11,999","11,999","11,999","11,639","11,290","11,516","11,516","10,940","10,502","10,082","10,385","10,489","10,593","10,699","10,271","9,860","10,156","10,461","10,775","10,775","10,775","11,999",Vivo T2x 5G
"12,999","12,999","12,999","12,999","12,999","12,609","12,231","12,475","12,475","11,852","11,378","10,922","11,250","11,363","11,476","11,591","11,127","10,682","11,003","11,333","11,673","11,673","11,673","12,999",Vivo T2x 5G (6GB RAM + 128GB)
"14,999","14,999","14,999","14,999","14,999","14,549","14,113","14,395","14,395","13,675","13,128","12,603","13,675","13,812","13,950","14,089","13,526","12,985","13,374","13,776","14,189","14,189","14,189","14,999",Vivo T2x 5G (8GB RAM + 128GB)
"19,999","19,999","19,999","19,799","19,601","19,405","19,211","19,595","19,595","18,224","17,495","16,795","18,224","18,406","18,590","18,776","17,837","16,945","17,623","18,328","19,061","19,061","19,061","19,999",Vivo T3 5G
"21,999","21,999","21,999","21,779","21,561","21,346","21,132","21,555","21,555","20,046","19,044","18,091","20,046","20,246","20,449","20,653","19,621","18,640","19,385","20,161","20,967","20,967","20,967","21,999",Vivo T3 5G (8GB RAM + 256GB)
"31,990","30,391","28,871","28,871","30,315","31,830","31,830","31,830","31,830","28,966","27,517","26,141","28,966","29,255","29,548","29,843","27,754","25,811","27,360","29,002","30,742","30,742","30,742","31,990",Vivo T3 Pro
"13,499","13,499","13,499","13,499","13,499","13,094","12,701","12,955","12,955","12,307","11,815","11,343","12,307","12,431","12,555","12,680","12,173","11,686","12,037","12,398","12,770","12,770","12,770","13,499",Vivo T3x 5G
"14,999","14,999","14,999","14,999","14,999","14,549","14,113","14,395","14,395","13,675","13,128","12,603","13,675","13,812","13,950","14,089","13,526","12,985","13,374","13,776","14,189","14,189","14,189","14,999",Vivo T3x 5G (6GB RAM + 128GB)
"16,499","16,499","16,499","16,334","16,171","16,009","15,849","16,166","16,166","15,034","14,433","13,856","15,034","15,185","15,336","15,490","14,870","14,275","14,704","15,145","15,599","15,599","15,599","16,499",Vivo T3x 5G (8GB RAM + 128GB)
"24,990","24,990","24,990","24,740","24,493","24,248","24,005","24,485","24,485","22,771","21,633","20,551","22,771","22,999","23,229","23,461","22,288","21,174","22,021","22,902","23,818","23,818","23,818","24,990",Vivo T4 5G
"14,990","14,990","14,990","14,990","14,990","14,540","14,104","14,386","14,386","13,667","13,120","12,595","13,667","13,804","13,942","14,081","13,518","12,977","13,366","13,767","14,180","14,180","14,180","14,990",Vivo T4x 5G
"9,990","9,990","9,990","9,990","9,990","9,690","9,400","9,588","9,588","9,108","8,926","8,748","8,922","9,012","9,102","9,193","8,825","8,472","8,726","8,988","9,258","9,258","9,258","9,990",Vivo U3
"11,990","11,990","11,990","11,990","11,990","11,630","11,281","11,507","11,507","10,932","10,494","10,075","10,377","10,481","10,585","10,691","10,264","9,853","10,149","10,453","10,767","10,767","10,767","11,990",Vivo U3 (6GB RAM + 64GB)
"8,990","8,990","8,990","8,990","8,990","8,720","8,459","8,628","8,628","8,196","8,033","7,872","8,029","8,110","8,191","8,273","7,942","7,624","7,853","8,088","8,331","8,331","8,331","8,990",Vivo U3x
"29,990","29,990","29,990","29,690","29,393","29,099","28,808","29,384","29,384","26,740","25,403","24,133","26,740","27,007","27,277","27,550","25,622","23,828","24,781","25,772","26,803","26,803","26,803","29,990",Vivo V20 Pro
"29,999","29,999","29,999","29,699","29,402","29,108","28,817","29,393","29,393","26,748","25,410","24,140","26,748","27,015","27,286","27,558","25,629","23,835","24,789","25,780","26,811","26,811","26,811","29,999",Vivo V21s
"29,999","29,999","29,999","29,699","29,402","29,108","28,817","29,393","29,393","26,748","25,410","24,140","26,748","27,015","27,286","27,558","25,629","23,835","24,789","25,780","26,811","26,811","26,811","29,999",Vivo V23 Pro 5G
"21,490","21,490","21,490","21,275","21,062","20,852","20,643","21,056","21,056","19,582","18,799","18,047","19,582","19,778","19,976","20,176","19,167","18,208","18,937","19,694","20,482","20,482","20,482","21,490",Vivo V25 5G
"31,398","29,828","28,337","28,337","29,754","31,241","31,241","31,241","31,241","28,430","27,008","25,658","28,429","28,714","29,001","29,291","27,241","25,334","26,854","28,465","30,173","30,173","30,173","31,398",Vivo V25 Pro (12GB RAM + 256GB)
"31,899","30,304","28,789","28,789","30,228","31,740","31,740","31,740","31,740","28,883","27,439","26,067","28,883","29,172","29,464","29,758","27,675","25,738","27,282","28,919","30,654","30,654","30,654","31,899",Vivo V25 Pro (12GB RAM + 256GB)
"19,990","19,990","19,990","19,790","19,592","19,396","19,202","19,586","19,586","18,215","17,487","16,787","18,215","18,397","18,581","18,767","17,829","16,937","17,615","18,320","19,052","19,052","19,052","19,990",Vivo V25e
"42,990","40,841","38,798","38,798","40,738","42,775","42,775","42,775","42,775","38,926","36,979","35,130","38,926","39,315","39,708","40,105","37,298","34,687","36,768","38,974","41,313","41,313","41,313","42,990",Vivo V26 Pro
"32,999","31,349","29,782","29,782","31,271","32,834","32,834","32,834","32,834","29,879","28,385","26,966","29,879","30,178","30,480","30,785","28,630","26,626","28,223","29,916","31,711","31,711","31,711","32,999",Vivo V27
"36,999","35,149","33,392","33,392","35,061","36,814","36,814","36,814","36,814","33,501","31,826","30,235","33,501","33,836","34,174","34,516","32,100","29,853","31,644","33,543","35,555","35,555","35,555","36,999",Vivo V27 (12GB RAM + 256GB)
"19,990","19,990","19,990","19,790","19,592","19,396","19,202","19,586","19,586","18,215","17,487","16,787","18,215","18,397","18,581","18,767","17,829","16,937","17,615","18,320","19,052","19,052","19,052","19,990",Vivo V27 4G
"37,999","36,099","34,294","34,294","36,009","37,809","37,809","37,809","37,809","34,406","32,686","31,052","34,406","34,750","35,098","35,449","32,968","30,660","32,499","34,449","36,516","36,516","36,516","37,999",Vivo V27 Pro
"39,999","37,999","36,099","36,099","37,904","39,799","39,799","39,799","39,799","36,217","34,406","32,686","36,217","36,580","36,945","37,315","34,703","32,274","34,210","36,263","38,438","38,438","38,438","39,999",Vivo V27 Pro (8GB RAM + 256GB)
"29,990","29,990","29,990","29,690","29,393","29,099","28,808","29,384","29,384","26,740","25,403","24,133","26,740","27,007","27,277","27,550","25,622","23,828","24,781","25,772","26,803","26,803","26,803","29,990",Vivo V28e
"29,799","29,799","29,799","29,501","29,206","28,914","28,625","29,197","29,197","26,570","25,241","23,979","26,570","26,835","27,104","27,375","25,458","23,676","24,623","25,608","26,633","26,633","26,633","29,799",Vivo V29
"33,499","31,824","30,233","30,233","31,744","33,332","33,332","33,332","33,332","30,332","28,815","27,375","30,332","30,635","30,942","31,251","29,063","27,029","28,651","30,370","32,192","32,192","32,192","33,499",Vivo V29 (12GB RAM + 256GB)
"31,990","30,391","28,871","28,871","30,315","31,830","31,830","31,830","31,830","28,966","27,517","26,141","28,966","29,255","29,548","29,843","27,754","25,811","27,360","29,002","30,742","30,742","30,742","31,990",Vivo V29 Lite
"36,199","34,389","32,670","32,670","34,303","36,018","36,018","36,018","36,018","32,777","31,138","29,581","32,777","33,104","33,435","33,770","31,406","29,207","30,960","32,818","34,787","34,787","34,787","36,199",Vivo V29 Pro
"38,799","36,859","35,016","35,016","36,767","38,605","38,605","38,605","38,605","35,131","33,374","31,706","35,131","35,482","35,837","36,195","33,662","31,305","33,184","35,175","37,285","37,285","37,285","38,799",Vivo V29 Pro (12GB RAM + 256GB)
"23,499","23,499","23,499","23,264","23,031","22,801","22,573","23,025","23,025","21,413","20,342","19,325","21,413","21,627","21,843","22,062","20,959","19,911","20,707","21,535","22,397","22,397","22,397","23,499",Vivo V29e
"25,299","25,299","25,299","25,046","24,796","24,548","24,302","24,788","24,788","23,053","21,900","20,805","23,053","23,284","23,516","23,752","22,564","21,436","22,293","23,185","24,112","24,112","24,112","25,299",Vivo V29e (8GB RAM + 256GB)
"30,739","29,202","27,742","27,742","29,129","30,585","30,585","30,585","30,585","27,833","26,441","25,119","27,833","28,111","28,392","28,676","26,669","24,802","25,794","26,826","27,899","27,899","27,899","30,739",Vivo V30 5G
"30,799","29,259","27,796","27,796","29,186","30,645","30,645","30,645","30,645","27,887","26,493","25,168","27,887","28,166","28,448","28,732","26,721","24,850","25,844","26,878","27,953","27,953","27,953","30,799",Vivo V30 5G
"37,999","36,099","34,294","34,294","36,009","37,809","37,809","37,809","37,809","34,406","32,686","31,052","34,406","34,750","35,098","35,449","32,968","30,660","32,499","34,449","36,516","36,516","36,516","37,999",Vivo V30 5G (12GB RAM + 256GB)
"35,999","34,199","32,489","32,489","34,114","35,819","35,819","35,819","35,819","32,596","30,966","29,417","32,595","32,921","33,251","33,583","31,232","29,046","30,789","32,636","34,594","34,594","34,594","35,999",Vivo V30 5G (8GB RAM + 256GB)
"39,990","37,991","36,091","36,091","37,896","39,790","39,790","39,790","39,790","36,209","34,399","32,679","36,209","36,571","36,937","37,306","34,695","32,266","34,202","36,254","38,430","38,430","38,430","39,990",Vivo V30 Lite
"19,990","19,990","19,990","19,790","19,592","19,396","19,202","19,586","19,586","18,215","17,487","16,787","18,215","18,397","18,581","18,767","17,829","16,937","17,615","18,320","19,052","19,052","19,052","19,990",Vivo V30 Lite 4G
"45,210","42,950","40,802","40,802","42,842","44,984","44,984","44,984","44,984","40,936","38,889","36,944","40,936","41,345","41,758","42,176","39,224","36,478","38,667","40,987","43,446","43,446","43,446","45,210",Vivo V30 Pro (12GB RAM + 512GB)
"45,215","42,954","40,807","40,807","42,847","44,989","44,989","44,989","44,989","40,940","38,893","36,949","40,940","41,350","41,763","42,181","39,228","36,482","38,671","40,991","43,451","43,451","43,451","45,215",Vivo V30 Pro (12GB RAM + 512GB)
"40,990","38,941","36,993","36,993","38,843","40,785","40,785","40,785","40,785","37,115","35,259","33,496","37,115","37,486","37,861","38,239","35,562","33,073","35,058","37,161","39,391","39,391","39,391","40,990",Vivo V30 Pro 5G
"29,999","29,999","29,999","29,699","29,402","29,108","28,817","29,393","29,393","26,748","25,410","24,140","26,748","27,015","27,286","27,558","25,629","23,835","24,789","25,780","26,811","26,811","26,811","29,999",Vivo V30e (8GB RAM + 256GB)
"27,999","27,999","27,999","27,719","27,442","27,167","26,896","27,434","27,434","24,965","23,716","22,531","24,965","25,214","25,466","25,721","23,921","22,246","23,136","24,061","25,024","25,024","25,024","27,999",Vivo V30e 5G
"35,990","34,191","32,481","32,481","34,105","35,810","35,810","35,810","35,810","32,587","30,958","29,410","32,587","32,913","33,242","33,575","31,225","29,039","30,781","32,628","34,586","34,586","34,586","35,990",Vivo V31 5G
"42,990","40,841","38,798","38,798","40,738","42,775","42,775","42,775","42,775","38,926","36,979","35,130","38,926","39,315","39,708","40,105","37,298","34,687","36,768","38,974","41,313","41,313","41,313","42,990",Vivo V31 Pro 5G
"44,990","42,741","40,603","40,603","42,634","44,765","44,765","44,765","44,765","40,736","38,700","36,765","40,736","41,144","41,555","41,971","39,033","36,301","38,479","40,787","43,235","43,235","43,235","44,990",Vivo V33 Pro
"39,990","37,991","36,091","36,091","37,896","39,790","39,790","39,790","39,790","36,209","34,399","32,679","36,209","36,571","36,937","37,306","34,695","32,266","34,202","36,254","38,430","38,430","38,430","39,990",Vivo V40 5G
"45,990","43,691","41,506","41,506","43,581","45,760","45,760","45,760","45,760","41,184","39,125","37,169","41,184","41,596","42,012","42,432","39,462","36,700","38,902","41,236","43,710","43,710","43,710","45,990",Vivo V40 Lite 5G
"49,940","47,443","45,071","45,071","47,324","49,691","49,691","49,691","49,691","44,722","42,485","40,361","44,722","45,169","45,620","46,077","42,851","39,852","42,243","44,777","47,464","47,464","47,464","49,940",Vivo V40 Pro
"71,990","70,550","69,139","69,139","69,139","69,139","69,139","69,139","69,139","62,225","59,114","56,158","69,139","69,139","69,139","69,139","64,299","59,798","63,984","68,463","73,256","73,256","73,256","71,990",Vivo X Flip
"89,990","87,290","84,672","84,672","88,905","88,905","88,905","88,905","88,905","80,015","76,014","72,213","80,015","80,015","80,015","80,015","74,414","69,205","74,049","79,232","84,779","84,779","84,779","89,990",Vivo X Flip 2
"99,990","96,990","94,081","94,081","98,785","98,785","98,785","98,785","98,785","88,906","84,461","80,238","88,906","88,906","88,906","88,906","82,683","76,895","82,278","88,037","94,200","94,200","94,200","99,990",Vivo X Flip 3
"1,09,990","1,09,990","1,09,990","1,09,990","1,08,890","1,07,801","1,06,723","1,08,858","1,08,858","97,972","93,073","88,420","97,972","97,972","97,972","97,972","91,114","84,736","90,667","97,014","1,03,805","1,03,805","1,03,805","1,09,990",Vivo X Flip 4
"1,07,990","1,07,990","1,07,990","1,07,990","1,06,910","1,05,841","1,04,783","1,06,878","1,06,878","96,190","91,381","86,812","96,190","96,190","96,190","96,190","89,457","83,195","89,019","95,250","1,01,918","1,01,918","1,01,918","1,07,990",Vivo X Fold 2
"80,990","78,560","76,203","76,203","80,014","80,014","80,014","80,014","80,014","72,012","68,412","64,991","80,014","80,014","80,014","80,014","74,413","69,204","74,048","79,231","84,778","84,778","84,778","80,990",Vivo X Fold 3
"1,15,990","1,15,990","1,15,990","1,15,990","1,14,830","1,13,682","1,12,545","1,14,796","1,14,796","1,01,020","95,969","91,171","1,01,020","1,01,020","1,01,020","1,01,020","93,949","87,373","93,489","1,00,033","1,07,035","1,07,035","1,07,035","1,15,990",Vivo X Fold 3 Pro
"1,39,990","1,39,990","1,39,990","1,39,990","1,38,590","1,37,204","1,35,832","1,38,549","1,38,549","1,21,923","1,15,827","1,10,035","1,21,923","1,21,923","1,21,923","1,21,923","1,13,388","1,05,451","1,21,923","1,21,923","1,13,388","1,13,388","1,13,388","1,39,990",Vivo X Fold 4
"1,06,990","1,06,990","1,06,990","1,06,990","1,05,920","1,04,861","1,03,812","1,05,889","1,05,889","95,300","90,535","86,008","95,300","95,300","95,300","95,300","88,629","82,425","88,194","94,368","1,00,974","1,00,974","1,00,974","1,06,990",Vivo X Fold 5G
"1,18,990","1,18,990","1,18,990","1,18,990","1,17,800","1,16,622","1,15,456","1,17,765","1,17,765","1,03,633","98,452","93,529","1,03,633","1,03,633","1,03,633","1,03,633","96,379","89,632","95,907","1,02,620","1,09,803","1,09,803","1,09,803","1,18,990",Vivo X Fold 5G (12GB RAM + 512GB)
"1,13,990","1,13,990","1,13,990","1,13,990","1,12,850","1,11,722","1,10,604","1,12,816","1,12,816","99,278","94,315","89,599","99,278","99,278","99,278","99,278","92,329","85,866","91,877","98,308","1,05,190","1,05,190","1,05,190","1,13,990",Vivo X Fold Plus
"1,10,990","1,10,990","1,10,990","1,10,990","1,09,880","1,08,781","1,07,693","1,09,847","1,09,847","98,863","93,919","89,224","98,863","98,863","98,863","98,863","91,942","85,506","91,492","97,896","1,04,749","1,04,749","1,04,749","1,10,990",Vivo X Fold S
"69,990","68,590","67,218","67,218","67,218","67,218","67,218","67,218","67,218","60,497","57,472","54,598","67,218","67,218","67,218","67,218","62,513","58,137","62,207","66,561","71,221","71,221","71,221","69,990",Vivo X Note 5G
"76,990","75,450","73,941","73,941","73,941","73,941","73,941","73,941","73,941","66,547","63,220","60,059","73,941","73,941","73,941","73,941","68,765","63,952","68,428","73,218","78,344","78,344","78,344","76,990",Vivo X Note 5G (12GB RAM + 256GB)
"82,990","80,500","78,085","78,085","81,990","81,990","81,990","81,990","81,990","73,791","70,101","66,596","81,990","81,990","81,990","81,990","76,250","70,913","75,877","81,188","86,871","86,871","86,871","82,990",Vivo X Note 5G (12GB RAM + 512GB)
"63,999","62,719","61,465","61,465","61,465","61,465","61,465","61,465","61,465","55,318","52,552","49,925","61,465","61,465","61,465","61,465","57,162","53,161","56,882","60,864","65,124","65,124","65,124","63,999",Vivo X100 5G
"65,490","64,180","62,897","62,897","62,897","62,897","62,897","62,897","62,897","56,607","53,777","51,088","62,897","62,897","62,897","62,897","58,494","54,399","58,207","62,282","66,641","66,641","66,641","65,490",Vivo X100 5G (16GB RAM + 512GB)
"69,999","68,599","67,227","67,227","67,227","67,227","67,227","67,227","67,227","60,504","57,479","54,605","67,227","67,227","67,227","67,227","62,521","58,145","62,215","66,570","71,230","71,230","71,230","69,999",Vivo X100 5G (16GB RAM + 512GB)
"39,990","37,991","36,091","36,091","37,896","39,790","39,790","39,790","39,790","36,209","34,399","32,679","36,209","36,571","36,937","37,306","34,695","32,266","34,202","36,254","38,430","38,430","38,430","39,990",Vivo X100 Lite
"89,999","87,299","84,680","84,680","88,914","88,914","88,914","88,914","88,914","80,023","76,022","72,220","80,023","80,023","80,023","80,023","74,421","69,212","74,056","79,240","84,787","84,787","84,787","89,999",Vivo X100 Pro 5G
"99,990","96,990","94,081","94,081","98,785","98,785","98,785","98,785","98,785","88,906","84,461","80,238","88,906","88,906","88,906","88,906","82,683","76,895","82,278","88,037","94,200","94,200","94,200","99,990",Vivo X100 Pro Plus
"76,990","75,450","73,941","73,941","73,941","73,941","73,941","73,941","73,941","66,547","63,220","60,059","73,941","73,941","73,941","73,941","68,765","63,952","68,428","73,218","78,344","78,344","78,344","76,990",Vivo X100 Ultra
"46,990","44,641","42,408","42,408","44,529","46,755","46,755","46,755","46,755","42,080","39,976","37,977","42,080","42,501","42,926","43,355","40,320","37,498","39,747","42,132","44,660","44,660","44,660","46,990",Vivo X100s
"58,990","57,810","56,654","56,654","56,654","56,654","56,654","56,654","56,654","50,989","48,439","46,017","56,654","57,221","57,793","58,371","54,285","50,485","54,019","57,800","61,846","61,846","61,846","58,990",Vivo X100S Pro
"62,990","61,730","60,496","60,496","60,496","60,496","60,496","60,496","60,496","54,446","51,724","49,138","60,496","60,496","60,496","60,496","56,261","52,323","55,985","59,904","64,097","64,097","64,097","62,990",Vivo X110
"69,990","68,590","67,218","67,218","67,218","67,218","67,218","67,218","67,218","60,497","57,472","54,598","67,218","67,218","67,218","67,218","62,513","58,137","62,207","66,561","71,221","71,221","71,221","69,990",Vivo X110 Pro
"99,990","96,990","94,081","94,081","98,785","98,785","98,785","98,785","98,785","88,906","84,461","80,238","88,906","88,906","88,906","88,906","82,683","76,895","82,278","88,037","94,200","94,200","94,200","99,990",Vivo X110 Pro Plus
"64,990","63,690","62,416","62,416","62,416","62,416","62,416","62,416","62,416","56,175","53,366","50,698","62,416","62,416","62,416","62,416","58,047","53,984","57,763","61,806","66,133","66,133","66,133","64,990",Vivo X60 Pro Plus 5G (8GB RAM +128GB)
"56,990","55,850","54,733","54,733","54,733","54,733","54,733","54,733","54,733","49,260","46,797","44,457","54,733","55,281","55,833","56,392","52,444","48,773","52,187","55,840","59,749","59,749","59,749","56,990",Vivo X60T Pro Plus
"51,999","50,959","49,940","49,940","49,940","49,940","49,940","49,940","49,940","44,946","42,699","40,564","44,946","45,395","45,849","46,308","43,066","40,052","42,855","45,855","49,065","49,065","49,065","51,999",Vivo X70 Pro Plus 5G
"49,999","47,499","45,124","45,124","45,124","47,380","47,380","47,380","47,380","42,642","40,510","38,485","42,642","43,069","43,499","43,934","40,859","37,999","40,279","42,696","45,257","45,257","45,257","49,999",Vivo X70T Pro 5G
"54,999","53,899","52,821","52,821","52,821","52,821","52,821","52,821","52,821","47,539","45,162","42,904","47,539","48,014","48,494","48,979","45,551","42,362","45,328","48,501","51,896","51,896","51,896","54,999",Vivo X80 5G
"79,999","78,399","76,831","76,831","76,831","76,831","76,831","76,831","76,831","69,148","65,691","62,406","76,831","76,831","76,831","76,831","71,453","66,451","71,103","76,080","81,406","81,406","81,406","79,999",Vivo X80 Pro 5G
"82,990","80,500","78,085","78,085","81,990","81,990","81,990","81,990","81,990","73,791","70,101","66,596","81,990","81,990","81,990","81,990","76,250","70,913","75,877","81,188","86,871","86,871","86,871","82,990",Vivo X80 Pro Plus 5G
"42,999","40,849","38,807","38,807","40,747","42,784","42,784","42,784","42,784","38,934","36,987","35,138","38,934","39,323","39,716","40,113","37,305","34,694","36,776","38,982","41,321","41,321","41,321","42,999",Vivo X80T Pro 5G
"48,990","46,541","44,213","44,213","46,424","48,745","48,745","48,745","48,745","43,871","41,677","39,593","43,871","44,310","44,753","45,200","42,036","39,094","41,439","43,926","46,561","46,561","46,561","48,990",Vivo X90 (12GB RAM + 256GB)
"63,490","62,220","60,976","60,976","60,976","60,976","60,976","60,976","60,976","54,878","52,134","49,528","60,976","60,976","60,976","60,976","56,707","52,738","56,430","60,380","64,606","64,606","64,606","63,490",Vivo X90 (12GB RAM + 256GB)
"50,999","49,979","48,979","48,979","48,979","48,979","48,979","48,979","48,979","44,082","41,877","39,784","44,081","44,522","44,968","45,417","42,238","39,281","41,638","44,137","46,785","46,785","46,785","50,999",Vivo X90 5G
"37,990","36,091","34,286","34,286","36,000","37,800","37,800","37,800","37,800","34,398","32,678","31,044","34,398","34,742","35,090","35,441","32,960","30,653","32,492","34,441","36,508","36,508","36,508","37,990",Vivo X90 Lite
"68,899","67,521","66,171","66,171","66,171","66,171","66,171","66,171","66,171","59,554","56,576","53,747","66,171","66,171","66,171","66,171","61,539","57,231","61,237","65,524","70,110","70,110","70,110","68,899",Vivo X90 Pro 5G
"74,899","73,401","71,933","71,933","71,933","71,933","71,933","71,933","71,933","64,740","61,503","58,428","71,933","71,933","71,933","71,933","66,898","62,215","66,570","71,230","76,216","76,216","76,216","74,899",Vivo X90 Pro 5G
"94,999","92,149","89,385","89,385","93,854","93,854","93,854","93,854","93,854","84,468","80,245","76,233","84,468","84,468","84,468","84,468","78,556","73,057","78,171","83,643","89,498","89,498","89,498","94,999",Vivo X90 Pro Plus 5G
"44,990","42,741","40,603","40,603","42,634","44,765","44,765","44,765","44,765","40,736","38,700","36,765","40,736","41,144","41,555","41,971","39,033","36,301","38,479","40,787","43,235","43,235","43,235","44,990",Vivo X90S
"8,490","8,490","8,490","8,490","8,490","8,235","7,988","8,148","8,148","7,741","7,586","7,434","7,583","7,659","7,735","7,813","7,500","7,200","7,416","7,639","7,868","7,868","7,868","8,490",Vivo Y01
"8,033","8,033","8,033","8,033","8,033","7,792","7,558","7,709","7,709","7,324","7,177","7,034","7,175","7,246","7,319","7,392","7,096","6,812","7,017","7,227","7,444","7,444","7,444","8,033",Vivo Y01A
"8,489","8,489","8,489","8,489","8,489","8,234","7,987","8,147","8,147","7,740","7,585","7,433","7,582","7,658","7,734","7,812","7,499","7,199","7,415","7,638","7,867","7,867","7,867","8,489",Vivo Y02
"9,999","9,999","9,999","9,999","9,999","9,699","9,408","9,596","9,596","9,116","8,934","8,755","8,931","9,020","9,110","9,201","8,833","8,480","8,734","8,996","9,266","9,266","9,266","9,999",Vivo Y02
"8,999","8,999","8,999","8,999","8,999","8,729","8,467","8,637","8,637","8,205","8,041","7,880","8,037","8,118","8,199","8,281","7,950","7,632","7,861","8,096","8,339","8,339","8,339","8,999",Vivo Y02 (2GB RAM + 32GB)
"8,980","8,980","8,980","8,980","8,980","8,711","8,449","8,618","8,618","8,187","8,024","7,863","8,020","8,101","8,182","8,263","7,933","7,616","7,844","8,079","8,322","8,322","8,322","8,980",Vivo Y02t 4G
"9,999","9,999","9,999","9,999","9,999","9,699","9,408","9,596","9,596","9,116","8,934","8,755","8,931","9,020","9,110","9,201","8,833","8,480","8,734","8,996","9,266","9,266","9,266","9,999",Vivo Y02t 4G
"6,990","6,990","6,990","6,990","6,990","6,850","6,713","6,847","6,847","6,505","6,375","6,247","6,372","6,436","6,501","6,566","6,303","6,051","6,232","6,419","6,612","6,612","6,612","6,990",Vivo Y03
"12,490","12,490","12,490","12,490","12,490","12,115","11,752","11,987","11,987","11,388","10,932","10,495","10,810","10,918","11,027","11,137","10,692","10,264","10,572","10,889","11,216","11,216","11,216","12,490",Vivo Y10
"12,490","12,490","12,490","12,490","12,490","12,115","11,752","11,987","11,987","11,388","10,932","10,495","10,810","10,918","11,027","11,137","10,692","10,264","10,572","10,889","11,216","11,216","11,216","12,490",Vivo Y10 T1 Version
"19,990","19,990","19,990","19,790","19,592","19,396","19,202","19,586","19,586","18,215","17,487","16,787","18,215","18,397","18,581","18,767","17,829","16,937","17,615","18,320","19,052","19,052","19,052","19,990",Vivo Y100 4G
"20,198","20,198","20,198","19,996","19,796","19,598","19,402","19,790","19,790","18,405","17,669","16,962","18,405","18,589","18,775","18,963","18,014","17,114","17,798","18,510","19,251","19,251","19,251","20,198",Vivo Y100 5G
"17,995","17,995","17,995","17,815","17,637","17,461","17,286","17,632","17,632","16,397","15,742","15,112","16,397","16,561","16,727","16,894","16,050","15,247","15,857","16,491","17,151","17,151","17,151","17,995",Vivo Y100A
"29,990","29,990","29,990","29,690","29,393","29,099","28,808","29,384","29,384","26,740","25,403","24,133","26,740","27,007","27,277","27,550","25,622","23,828","24,781","25,772","26,803","26,803","26,803","29,990",Vivo Y100t 5G
"10,499","10,499","10,499","10,499","10,499","10,184","9,879","10,076","10,076","9,572","9,381","9,193","9,377","9,471","9,566","9,661","9,275","8,904","9,171","9,446","9,729","9,729","9,729","10,499",Vivo Y11 2023
"11,990","11,990","11,990","11,990","11,990","11,630","11,281","11,507","11,507","10,932","10,494","10,075","10,377","10,481","10,585","10,691","10,264","9,853","10,149","10,453","10,767","10,767","10,767","11,990",Vivo Y12 (3GB RAM + 64GB)
"11,990","11,990","11,990","11,990","11,990","11,630","11,281","11,507","11,507","10,932","10,494","10,075","10,377","10,481","10,585","10,691","10,264","9,853","10,149","10,453","10,767","10,767","10,767","11,990",Vivo Y12 2023
"9,999","9,999","9,999","9,999","9,999","9,699","9,408","9,596","9,596","9,116","8,934","8,755","8,931","9,020","9,110","9,201","8,833","8,480","8,734","8,996","9,266","9,266","9,266","9,999",Vivo Y12a
"11,990","11,990","11,990","11,990","11,990","11,630","11,281","11,507","11,507","10,932","10,494","10,075","10,377","10,481","10,585","10,691","10,264","9,853","10,149","10,453","10,767","10,767","10,767","11,990",Vivo Y12G (3GB RAM + 64GB)
"9,990","9,990","9,990","9,990","9,990","9,690","9,400","9,588","9,588","9,108","8,926","8,748","8,922","9,012","9,102","9,193","8,825","8,472","8,726","8,988","9,258","9,258","9,258","9,990",Vivo Y12s 2021
"8,660","8,660","8,660","8,660","8,660","8,400","8,148","8,311","8,311","7,896","7,738","7,583","7,735","7,812","7,890","7,969","7,650","7,344","7,565","7,791","8,025","8,025","8,025","8,660",Vivo Y15s
